,Protein.IDs,theo.peptides,Mol..weight..kDa.,REF_1,REF_3,REF_4,Temp36_1,Temp36_2,Temp33_1,Osmo0.4_1,Osmo0.4_2,Osmo0.4_3,Osmo0.2_1_1,Osmo0.2_1_2,Osmo0.2_2,Osmo0.6_1,Osmo0.6_2,Osmo0.6_3,EtOH20_1,EtOH60_1,EtOH20_2,EtOH20_3,EtOH60_2,EtOH40_1,EtOH40_2,EtOH40_3,EtOH60_3,Temp33_4,Temp33_5,Temp38_1,Temp38_2,Temp38_3,Temp36_5,Osmo0.8_1,Osmo1.3_1,Osmo1.3_2,Osmo1.3_3,Osmo1.4_1,Osmo0.8_2,Osmo0.8_3,Osmo1.0_2,Osmo1.0_1,Osmo1.2_2,Osmo1.2_2.1,Osmo1.2_3
2346,Q04533,21.9999121496969,74.313,0,0,0,4.11482863956594e-06,4.13247305238439e-06,0,0,0,0,2.98857459429288e-06,0,0,0,2.80991694584624e-06,0,0,5.25760583940002e-06,0,0,8.72503005736686e-06,2.54443355214096e-06,0,0,0,4.44185466250492e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.95981382742101e-06,0,0,7.61597832944976e-06,3.75246535953454e-06
2347,Q04562,17.0004450378282,76.346,4.20668936824751e-06,7.88318567986156e-06,6.89115201362329e-05,0.000153304318536822,8.61943638767213e-06,6.72823110770849e-06,3.71842213718711e-06,3.97106919365008e-06,8.55071422373975e-06,8.77670401868265e-05,6.67382520599716e-06,8.64279327721746e-06,3.50658974548968e-06,4.21555174766723e-06,6.98727408710396e-06,8.84836890200383e-06,6.68985780809884e-06,9.02945868759804e-06,8.83225009831531e-06,5.72953595078028e-06,6.26384371394879e-06,6.38105073133855e-06,9.38101362616914e-06,8.18989373709294e-06,0.000100727009233108,8.39399775400505e-06,2.30293375036431e-06,4.15329366550572e-06,5.11921840333451e-06,6.47971446773865e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2348,Q04598,4,12.03,2.02229250625939e-06,1.61502462133247e-05,1.52417679721992e-06,1.08115723689479e-05,1.3615117231345e-05,2.21833583735096e-06,7.60504955586402e-06,1.44357481378303e-05,2.45313815827193e-05,1.3067912605516e-05,0,1.70582486696789e-05,1.14742831284341e-05,3.3055316317767e-06,2.17478006072285e-05,8.30426181284368e-06,1.93765646993824e-05,0,0,0,1.78044826045659e-05,1.09731277616565e-05,1.19019205476799e-05,0,1.31968651270553e-05,1.09329989968376e-05,8.60440048736366e-06,1.51237334010098e-05,7.78282792588733e-06,8.86641083432582e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2352,Q04636,19.0001940115114,62.993,0.00017081516512023,0.000224737018119729,0.000226817098301517,0.000197996382728535,0.000162151620773166,0.000189529217184137,0.000169688242441599,0.000162877176547536,0.000217413460061627,0.000176668227621555,0.00014033840442807,0.00018186543940025,0.000173383322180379,0.000148693817838857,0.000167170206131321,0.00019571326327357,0.000322644637340285,0.000278890099197031,0.000289743848901873,0.000133795949422496,0.000298536040731701,0.000155083833387006,0.000159533598981889,0.000238372366553009,0.000197268666704758,0.000241872052036413,0.000193080347218054,0.000155574144539415,0.000236194976852821,0.00017473117183488,5.26478997851708e-05,8.81779080041232e-05,0.000146175041758935,2.75427187206199e-05,0.000179612345803208,3.2006481473644e-05,0.000127494435456898,6.1891776786833e-05,0.000156105829717184,0.000151117353456488,5.18189926506159e-05,5.12609500871606e-05
2353,Q04660,31.9995087202162,91.704,3.16707501048387e-05,3.68261401480103e-05,4.10910500578733e-05,3.85858521022871e-05,3.38886241056387e-05,3.34408471668396e-05,3.62627811114374e-05,4.04328251849185e-05,3.25881033686076e-05,2.77421781547098e-05,3.03962299644432e-05,3.13427221994771e-05,1.79953213336043e-05,3.80762146511876e-05,4.30012740072499e-05,2.18183851519653e-05,6.3070185085656e-06,3.50961007484529e-05,3.05690669410509e-05,3.23289754648796e-05,2.78164209153902e-05,1.98999990339921e-05,6.35852309739812e-05,3.12334600745193e-05,3.98735267695154e-05,3.37839841651893e-05,2.55324193561267e-05,3.91887305823413e-05,6.0692684942049e-05,3.35023221146201e-05,7.82839513359831e-05,6.34972891077556e-05,6.03574042184119e-05,4.2133464717709e-05,0.00013428087308643,2.3228421666146e-05,0.000117452513701349,3.30050159266785e-05,0.000121374771858522,5.5859732852234e-05,2.61941178722151e-05,2.48416882026178e-05
2355,Q04697,17,45.869,0.000452273172946237,0.000543234196986043,0.000478035291552519,0.000424742873282729,0.000447525290930549,0.000466315547385265,0.000390207080140531,0.000368084387075148,0.000470879670916803,0.000341437450043659,0.000362439184154696,0.000414602538559686,0.000389972224821312,0.000357982996397321,0.000490551851013309,0.000394978434197622,0.000690962832072333,0.000367428268211812,0.00037615693975008,0.000651336949312267,0.000438347162869442,0.000472785858903972,0.000477677799505205,0.000573488947286267,0.000459077425124787,0.000448196391107131,0.000264354244243025,0.000366332960380061,0.000376799984650236,0.00033411871174123,0.000355187613044687,0.00045153483421504,0.00035192064274223,0.000430203806098813,0.00018070376091864,0.000312638513352165,0.000335145245218063,0.000251446942234247,0.000368073020134626,0.000424364151403853,0.000539558986116129,0.000391957753667627
2358,Q04772,13.0002202804905,23.182,1.73441376602824e-05,1.17416485462252e-05,2.32459892621471e-05,3.22269860450759e-05,2.68490626682973e-05,3.02030841558988e-05,1.54920249592323e-05,1.77784390039475e-05,1.30071701148619e-05,1.5764211772788e-05,1.37543429021632e-05,1.81041503130521e-05,1.15926291095363e-05,2.63661030022497e-05,4.52665914829701e-06,4.0660583765487e-05,1.09588008561503e-05,1.5176646670807e-05,1.36173343624279e-05,1.45970455062166e-05,2.74805685427664e-05,2.07464562717221e-05,1.01478061936329e-05,1.8752265397742e-05,2.19877561266537e-05,1.24293432165167e-05,1.38226249329807e-05,2.02237447220409e-05,1.81159839032227e-05,1.52318159980718e-05,9.76676738771042e-06,1.13684590903754e-05,1.26618201489156e-05,0,6.63985217237879e-07,1.60098536195557e-05,1.42875402553921e-05,2.64801954703463e-05,0,8.91609349801797e-06,1.0319563172356e-05,1.25979919820714e-05
2360,Q04779,34.9997643843363,78.836,0,9.83987266323892e-06,0,8.85928623713969e-06,8.85024238165374e-06,9.58895263968101e-06,3.7284949174158e-06,0,0,6.10812941950203e-06,0,0,5.26882922960801e-06,9.75021915551956e-06,0,0,1.70511190494002e-06,1.04079478329633e-06,0,0,0,0,0,0,0,5.74985439864973e-06,0,0,1.84518291281697e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Q04847,21.0002323960028,64.404,0,0,1.59872860259164e-06,9.61903111460078e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2392262848094e-06,3.09240076798217e-06,3.29002002536968e-06,0,0,0,0,0,0,0,3.92002031187383e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2363,Q04868,5,30.573,0,1.70780772975709e-05,2.46599102139646e-05,8.26428552349557e-05,1.19889790973867e-05,0,0,1.22308510386204e-05,0,2.15197366796911e-05,1.44163501996069e-05,1.39018295981162e-05,2.25836340031016e-05,3.60154379293195e-05,7.72471452718334e-06,4.46173239277047e-05,1.91870444862642e-05,3.4097899781113e-05,1.44591083496088e-05,2.56130657654844e-05,0,5.06540719074399e-05,1.39171362713114e-05,1.64610696371933e-05,6.06564703725961e-05,1.10090221641503e-05,0,2.96613375413598e-05,1.03874419331858e-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2364,Q04869,11.9999707990831,38.215,0.000505688937445617,0.000931102495713835,0.000606132287656865,0.000528482042204185,0.000539896643973675,0.000472783380576039,0.000491938948867351,0.000454482600021532,0.000482274762164719,0.000519800284326795,0.000313838936729535,0.000519395345620961,0.000478344348585946,0.000422345029614445,0.000503172555345411,0.000392541419806419,0.000490490264091444,0.000329673272740536,0.000368213359615845,0.000244139878398596,0.000259311287581249,0.000245569863641495,0.000189238944840309,0.000195541622667328,0.000407228122552798,0.000502269470259018,0.000421609199079511,0.000645333823922222,0.000341189617493944,0.00040317219606036,0.000320932041697337,0.000299333275527754,0.000303805594574542,0.000254904286377165,0.000138225856234461,0.000285941469081494,0.000317648611003596,0.000527637057641354,0.000319721913449221,0.00021377188335037,0.000443230666240401,0.00040755616223746
2365,Q04894,15.0003314550878,39.617,0.000796340704729122,0.000794611151148721,0.000669834740651483,0.000439073022610505,0.000335977157229462,0.000617460297531944,0.00115941637324283,0.00119699800291669,0.000797559300915568,0.00097533713879593,0.000851398516908493,0.000962867537430424,0.00156420859580593,0.00142995714599527,0.00116642697007783,0.000534381292876825,0.000439870373559999,0.000600996411071862,0.000372869138248396,0.00032629617771172,0.000636000877000822,0.000266172301436874,0.000448559078405156,0.000281301486558421,0.00061008703022535,0.000505840716936953,0.000523650787159524,0.000382683241278139,0.000375616724861283,0.000306379535208206,0.00159405245112029,0.00227996166363216,0.00280454320033102,0.00151989034120867,0.000819068320497946,0.000562971344991818,0.00194534280785088,0.00078533844148859,0.00160285685568347,0.00167423877145163,0.000729450634469385,0.000715816561949597
2369,Q04947,17.9995628142273,32.916,0.000425331810954243,0.000401963837163767,0.000428253404012883,0.000386197222309774,0.000480892125763425,0.000275162817538716,0.000409367662042823,0.00042724401903824,0.000421985621415874,0.000409556356816989,0.000473437675475596,0.000440079629742666,0.000366952803414651,0.000374137324061064,0.000437053502364684,0.000425400694576241,0.000393729945779686,0.000555921383136993,0.000521415879713638,0.0003516235963116,0.000377620425288145,0.000403187879271606,0.000377409109732569,0.000533155824517237,0.000481990544838489,0.000460843757782106,0.000341899821051746,0.000389468286824209,0.000391307203727648,0.000497911685958546,0.000493916002300413,0.000104639022772141,8.35314674002784e-05,0.000148672931194169,0.000389114048594985,0.00014731185003014,0.000617877167999722,3.86294767093619e-05,0.000400205194319688,0.000221238244499711,0.000139780015581261,8.45361206293212e-05
2372,Q04964,3,11.834,0,0,0,1.49144956708286e-05,4.03954032362808e-06,5.21954105721674e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46105802381985e-06,0,2.08735042098765e-06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2373,Q04969,6.99982403660039,20.802,2.84278493309208e-05,4.71216603113901e-05,3.94276842891312e-05,4.15102091553363e-05,4.00868349097131e-05,4.95585687671936e-05,2.51536157435838e-05,4.20295794365864e-05,4.23541175697492e-05,2.92787524157073e-05,3.58543731376017e-05,2.66022193638915e-05,2.51483997277509e-05,3.58000373501601e-05,1.79714237434482e-05,5.83929192649419e-05,4.61865401297505e-05,6.2545856946874e-05,4.02520696122185e-05,5.33464144240306e-05,4.9183195968721e-05,5.77121036525646e-05,4.79645802644991e-05,4.09451062604771e-05,3.31926248584034e-05,2.73250949771064e-05,3.24286566558857e-05,5.78647452432763e-05,3.68366786167661e-05,4.52697144868699e-05,5.23340504581648e-05,5.62957331154591e-05,5.51434000545965e-05,4.02821070830255e-05,7.08399741758315e-05,2.30795386240227e-05,5.40119506832694e-05,1.3710048986256e-05,7.62621476456818e-05,5.57044352675448e-05,1.99529272501887e-05,2.25236802105177e-05
2375,Q05016,12.9998432683768,29.158,0.000532368847317155,0.000528631228074389,0.000486283400551182,0.000521191869182732,0.000548176348458516,0.00042850766986373,0.000628755740505061,0.000541646130724095,0.000460980207606351,0.000592616571846742,0.000406305361505697,0.000648879538226645,0.000604793278720079,0.000573179704814862,0.000923448757938215,0.000854458570340396,0.000393035324223909,0.00077147137578909,0.00124720703126853,0.000696895749643433,0.000558392778141249,0.000517420534618136,0.00097121491823404,0.000484440191839977,0.000770116915406022,0.000435222847475407,0.000417939534347469,0.000489199636311464,0.000528500606643061,0.000548300423376235,0.000654835432149326,0.000551725425562044,0.000558152571476064,0.000866111753355967,0.000753319411329485,0.000541049570483986,0.000718186229268582,0.000515951267547427,0.000643285233996245,0.000602724904058653,0.000349454270746156,0.000251670915658191
2377,Q05024,15,26.47,0,0,0,0,2.59817351415233e-06,0,0,2.74867755443715e-06,0,2.42240734752324e-06,0,0,2.44064442215901e-06,2.66410632536618e-06,0,3.15870776582432e-06,1.14419268891357e-06,3.03219052507758e-06,0,0,3.71063870927247e-06,2.34507544745072e-06,0,3.05299366348719e-06,2.87628117672676e-06,1.61256937489246e-06,0,1.44625222781977e-06,0,1.59261787623912e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2378,Q05029,23.0007108583615,82.048,7.93474170310528e-05,6.81355232210449e-05,4.63135463594618e-05,9.21234916358317e-05,8.45509827020949e-05,7.00757636699455e-05,7.98537243765719e-05,7.71513733431273e-05,4.32819089200951e-05,8.379940855635e-05,9.84197210171634e-05,6.54982282425958e-05,9.4751169261003e-05,5.14592799663118e-05,6.12879666368108e-05,0.000135517193043465,0.000101035949865434,9.5538543352293e-05,9.76112057698144e-05,0.000114954961030842,6.23946615131757e-05,9.28078045118287e-05,6.9171427935148e-05,8.49840224549649e-05,8.56306226566694e-05,6.63895050456778e-05,7.55787313017027e-05,0.000110475725711571,8.11277167317744e-05,4.74259544439852e-05,6.29947809211264e-05,3.07883630238127e-05,6.18959647551072e-05,2.11444656699623e-05,7.83243057582011e-05,3.7517216480963e-05,4.14808043015042e-05,3.07774173824708e-05,3.42667448957375e-05,5.36989124468057e-05,5.03281275872354e-05,4.06516972730868e-05
2379,Q05040,29.0008549444286,59.3,1.71612465854522e-05,7.49571136333752e-06,1.62523037210099e-05,1.85810676088019e-05,1.41469651386941e-05,1.07331298024705e-05,1.27972315366671e-05,1.1880034332634e-05,1.45489876513842e-05,1.7237980648715e-05,6.06206680118911e-06,1.67559917617912e-05,1.5586488579319e-05,1.08567943711399e-05,8.218369621492e-06,2.72464011382795e-05,2.49383922048238e-05,1.25378127917763e-05,1.5194130105754e-05,2.2092153438016e-05,1.91407136089497e-05,2.45193239321227e-05,1.69064254335143e-05,2.9726767368869e-05,1.51269373025228e-05,1.9071040949486e-05,7.18305043703489e-06,2.34389792035581e-05,1.13385073627865e-05,1.6483524073824e-05,4.46593244397891e-07,1.3599259271761e-05,1.52137714245623e-05,4.43390314958936e-06,1.43764728241568e-05,2.14816276077229e-05,1.49807882214816e-05,1.10474224187585e-05,1.05995410755786e-05,1.82593680891035e-05,3.21930652681867e-05,1.82878635592465e-05
2385,Q05506,29.9995981837907,69.524,0.000726278367937547,0.000654047354787873,0.00062616210480506,0.000533678306811044,0.000760074715644295,0.000563046937344812,0.000630561182112078,0.000636544380641903,0.000558893581952034,0.00058340777615111,0.000660408924629314,0.000553234188340106,0.000647127289169591,0.000576887888538939,0.000609405762981076,0.000541641444734214,0.000687324758352884,0.000563809974610284,0.000569018792622298,0.000645232076400877,0.000758206495614047,0.000586347114589942,0.000644249516295972,0.000630156508299181,0.000661397190889665,0.000580733256474124,0.000592617072486266,0.000536104197506195,0.000526404234799752,0.000521112455288957,0.000584178392010685,0.000557245642314488,0.000622981252296425,0.000645505036389223,0.000948574925515218,0.000705309672412963,0.000629323879990021,0.000683112532319371,0.000542995846405143,0.000726904176115377,0.000850898838054835,0.0007734718935832
2386,Q05515,16,54.367,0.000158277094896739,0.000168951188461285,0.000203613263013259,0.000211184952477476,0.000175146332491601,0.00014027805852113,0.000170966427074912,0.000323860259020896,0.00033914574134707,0.000181757040654217,0.000125604938947813,9.81768517601598e-05,0.000146007535468865,0.000234417309594654,0.000130511927743222,0.000216909146378639,0.000189947463959171,0.000187024119795097,0.000138792328197423,0.000148272210189352,0.000359267705214572,0.000192723752061567,0.000160632340992619,0.000219913184836301,0.000203031773784838,0.000192511311058115,0.000185682122485494,0.000167169842334313,0.000141129313091362,0.000132229349371008,0.000120706338423671,8.48164230624373e-05,0.00013653244286855,3.55316681752569e-05,0.000123186584247322,4.06061634150934e-05,0.000137123188009148,3.51293015802789e-05,4.85787399870803e-05,0.000136934459313648,9.86709484679145e-05,3.8041128948613e-05
2388,Q05533,10,32.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.73528679171798e-06,0,1.82749189994289e-05,0,0,0,1.31040728429933e-05,0,0,1.62861369926123e-05,1.97268400390256e-05
2389,Q05543,21.000096193927,46.488,7.95893088129121e-05,2.34209743240514e-05,2.33410631680268e-05,3.37414437947832e-05,2.5529722454242e-05,3.45023264502007e-05,3.17188863817552e-05,1.75777387573508e-05,3.70434335447662e-05,3.36657433338848e-05,1.24250818615274e-05,2.87923592327377e-05,2.00127876346466e-05,1.9587766562975e-05,2.85143041623304e-05,3.30961725192459e-05,2.08624604338941e-05,1.79441683253869e-05,3.04503133887552e-05,1.59277835331334e-05,1.66312063460025e-05,2.35305736617454e-05,8.76424404941285e-06,1.68867094129763e-05,3.40930548366025e-05,2.46485999279924e-05,1.90348210891341e-05,1.95741688604089e-05,2.77242172178366e-05,4.10130538453195e-05,2.16147848617321e-05,2.31566945437065e-05,3.37915630811603e-05,0,1.36541250508315e-05,5.05388371034324e-06,2.63638169186645e-05,1.01716448791686e-06,1.69370999861979e-05,2.6179559896806e-05,3.36018685272444e-06,5.69320228298013e-06
2390,Q05567,20,65.565,0.000132749925360777,8.792226909598e-05,0.00014072305420939,0.000216698138261175,0.000106276925724981,0.000126819823000108,0.000102469688107945,9.09650168947303e-05,0.000111881227586734,9.32190368994109e-05,8.56803462582923e-05,6.87063336454261e-05,9.5228812361836e-05,0.0001077712523207,6.9693226206745e-05,0.000123224050187576,0.000111856930710083,7.94492967164774e-05,4.95360106213458e-05,0.000187707536370377,0.000153691645618933,0.000175950234212677,6.83565940635287e-05,0.000118788821248938,0.000138013257299205,0.000115727154580095,0.000126628734281383,0.000138115714052807,9.29742036535054e-05,0.000133402339987941,0.000164707514197307,0.00028235002436583,0.000150356808819994,6.63772758956356e-05,0.000192293560624768,0.000146683487956204,0.000151738014814188,0.000184057823901973,0.000141862456795466,0.000181426134094151,0.000137210813525471,0.000165351164975577
2392,Q05583,14.0000351635986,37.274,2.85577713970961e-05,1.12551002865805e-05,6.40238509177416e-06,1.59995463366749e-05,1.16179091440087e-05,2.70932857945384e-06,2.42160112872274e-05,8.17010118983861e-06,1.68305857157547e-05,2.65821761511859e-05,2.76813442365734e-06,1.17790155692929e-05,2.36899703420601e-05,1.32237415638713e-05,1.34965683418219e-05,1.85807759127318e-05,1.49490867325879e-05,1.12223762987207e-05,5.31738081656877e-06,5.95270315351921e-06,3.33007461400724e-05,1.67814802299168e-05,1.89807385502379e-05,9.16146130349514e-06,2.21520211015056e-05,2.26465369535426e-05,1.73879907399213e-05,1.12081975302839e-05,3.1860751596169e-06,3.26023377468598e-05,1.59561828198889e-05,7.54645371922189e-06,3.28137253040951e-05,0,1.56207903498366e-05,3.22890948786956e-05,1.37843681468934e-05,5.35444323394401e-05,1.20697599343435e-05,1.79943917843366e-05,5.93512986964255e-05,2.86824371163062e-05
2393,Q05584,12.0001195528723,31.326,0.000188072725062453,7.78765097554421e-05,5.85818044886699e-05,6.3968986847345e-05,5.27619626080352e-05,8.89892520509109e-05,7.64079718284822e-05,0.000252873381993046,6.7867603648753e-05,0.000228698343257381,9.07461863372597e-05,7.56009203078073e-05,0.000159991620530103,0.000108410491129541,7.00499045484886e-05,8.29843675841413e-05,8.51930410139093e-05,5.22988815721328e-05,6.58047267735875e-05,0.000246730970446366,0.000111566676699243,0.000246794800734922,8.84403811488621e-05,0.000100860579133907,5.08786547039071e-05,5.95800294211641e-05,4.40232589696409e-05,4.23681028124454e-05,3.83200922271904e-05,2.06820965530197e-05,8.68354103436539e-05,0.000162636010280194,8.7903546236772e-05,4.20452949495613e-05,9.33823934907279e-05,5.18483397951604e-05,9.7534983680744e-05,5.99242964296058e-05,0.000118244835461698,0.000127155573974631,5.96363114105244e-05,2.1778152927756e-05
2394,Q05636,10.9996588195155,33.962,3.19669866497349e-05,4.04949785207837e-05,1.5881864563384e-06,4.82404511826551e-05,5.30425514085151e-05,3.13032289459442e-06,7.64468179534398e-06,4.39468235825699e-05,3.65194602006364e-05,5.13812288600657e-05,4.65027070737737e-05,3.74089555545313e-05,4.85227182512289e-05,3.07203533488232e-05,5.05014787910401e-05,4.88584514535065e-06,4.8958743509529e-05,1.36046764044602e-05,5.54723338081091e-06,2.25468171906321e-05,3.02887472638666e-05,3.59987082331443e-05,3.51492668264978e-05,7.02703525977137e-06,2.65520582986589e-06,5.05615597986301e-06,4.17503822425199e-05,7.99361433251435e-05,9.87378215638975e-06,2.12146143068651e-06,1.29581292346534e-05,5.19090467537918e-05,3.5176240603304e-05,0,3.52568405527726e-05,1.73832434931693e-05,1.72234644113804e-05,1.70189582570751e-05,3.2754281218805e-05,3.55646316893596e-05,1.05221099792102e-05,1.95393526192039e-05
2396,Q05778,10,30.695,3.04678128941018e-05,2.27591286102315e-05,1.22705967073095e-05,4.28874252370865e-05,2.97878823516321e-05,2.39134764413223e-05,6.49562344020384e-06,2.00349819779407e-05,2.49663260768804e-05,1.56902829159856e-05,3.76792557108974e-05,2.49654732751105e-05,1.30636816272253e-05,1.82776397382847e-05,6.61777507667181e-06,2.38721899300736e-05,4.78161437469901e-05,1.80849698649555e-05,3.11882630309709e-05,4.79307576201978e-05,6.70774752559509e-05,4.42020665983672e-05,3.66669531005833e-05,4.07843100303735e-05,1.98733048390721e-05,2.09283302961702e-05,2.07283550230094e-05,2.88283989247843e-05,1.27445194660501e-05,9.61595097625013e-06,2.37862856846584e-05,1.46353183730286e-05,1.86171495694523e-05,1.43849712103019e-05,1.40479882597531e-05,1.09608419243855e-05,1.62170665342148e-05,0,1.89018663513289e-05,1.93982952895398e-05,1.37886521456438e-05,1.68776221292893e-05
2397,Q05779,10,29.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46563139348226e-06,8.28622583416095e-06,0,0,0,0,0,0,6.04868951263829e-06,9.22593106961629e-06,0,0
2401,Q05791,14.9997274758816,41.851,7.0448959509802e-06,1.17325882057431e-05,6.31362671206628e-06,1.31908177956459e-05,1.03077450143618e-05,4.20809878201805e-06,1.12387520524565e-05,3.91792134126888e-06,7.43520360548926e-06,2.09973708183558e-05,2.46610063139555e-05,1.4562182264197e-05,1.05347337039154e-05,1.11726607728507e-05,7.09095869120388e-06,1.22901230946249e-05,6.18073366104222e-06,6.80811471866817e-06,4.99197979864342e-06,1.02768984577858e-05,7.27837586340044e-06,7.37428051295693e-06,3.82425191316352e-06,6.62080211582066e-06,1.72458296258976e-05,3.97233063029486e-06,7.12947437124801e-06,5.76419627852354e-06,3.40751165220616e-06,9.96783689883933e-06,1.64949830884803e-05,1.35829144236491e-05,1.79270968824285e-05,1.02309530653782e-05,1.29960664359537e-05,3.96867531753306e-05,1.83229620051609e-05,3.86901611754789e-05,3.51349383053911e-05,8.16710430605888e-05,3.33543227677091e-05,5.86717001001251e-05
2404,Q05874,9.0000130291462,29.632,3.77479696482675e-05,2.10049511922016e-05,2.16049753750465e-05,2.71925324089903e-05,2.65490843648904e-05,1.92544088873137e-05,3.79419761120563e-05,9.19801113866554e-06,3.08892274527124e-05,3.34671625836826e-05,1.19006435121396e-05,1.36800312179108e-05,2.64978448311484e-05,1.38870142293514e-05,2.76813196947186e-05,2.74733854724541e-05,4.28570252408021e-05,6.70311828136489e-06,1.86626878889169e-05,2.77710394574607e-05,2.76926047236815e-05,1.54377586997495e-05,4.96201805640994e-05,5.15572164531574e-05,2.76907598664212e-05,1.89268676881246e-05,4.90987809562935e-05,2.89233065239569e-05,4.78505460944959e-05,2.37895146465435e-05,1.87341863362898e-05,2.42039615586015e-05,3.27498156386624e-05,2.24212084186266e-05,4.09119788922669e-05,3.52094057918091e-05,2.6683315587896e-05,9.94507316598612e-06,2.53247225133115e-05,2.32600689648672e-05,3.96057300828693e-05,3.51752527899185e-05
2405,Q05881,22.0004812705543,40.927,1.33294624917837e-05,9.91518691649669e-06,1.95040072820488e-05,6.05850914507794e-06,9.0277002249493e-06,1.3781225321986e-05,9.52907959451905e-06,1.7979079770647e-05,1.27656454185662e-05,1.89289309445473e-05,1.86802464854885e-05,1.95227841899933e-05,1.30418265160232e-05,7.72555468957145e-06,2.56186658377122e-05,4.66957389689205e-06,6.9715114011209e-06,1.91512210155873e-05,1.99390214133934e-05,1.20027938332578e-05,7.3631996379553e-06,1.68691121775685e-05,1.51655047825873e-05,2.48955727704394e-05,1.68131291083138e-05,1.39943403433983e-05,9.29484236136824e-06,2.3227124654641e-05,1.89825733800386e-05,1.39386802383603e-05,3.25284156148771e-05,1.2500867136662e-05,2.87923975563284e-05,1.31886803432366e-05,3.07506057116267e-05,8.67550349343252e-06,2.14188236232014e-05,5.69429867455023e-06,2.82336684769788e-05,2.6058792196714e-05,2.94870023654488e-06,3.64704416589882e-06
2408,Q05902,28.0003760458776,73.18,6.42149906612694e-06,1.19206400269717e-05,1.21234717990502e-05,3.55060754455894e-06,1.67389396082026e-05,8.02798904356783e-06,0,5.88760481065976e-06,5.1719907251914e-06,5.57697106982802e-06,0,0,0,4.47751412857093e-06,0,3.87771204521205e-05,7.27863234383454e-06,7.873125600468e-06,1.62061553377491e-05,7.60238465115197e-06,1.23843980893586e-05,4.0556511215182e-06,1.27484317730964e-05,0,9.98339824729959e-06,9.5437196300785e-06,2.18078730959631e-06,0,1.81656823430851e-06,0,0,7.80651677458016e-06,0,0,4.51759440485672e-06,0,0,0,0,0,0,0
2409,Q05905,9.00001231815326,27.5,0.00023582235841347,0.000259175132939575,0.000347131122807175,0.000445078916363195,0.000215537091267804,0.000257604152796402,0.000183369564460055,0.000252403141164751,0.000243083014871503,0.000294200743879607,0.000351339826962967,0.000209251337456328,0.000170267926636321,0.000235941271654722,0.00017404986811593,0.000239576396234601,0.000272991988883881,0.000277252908821231,0.000209613550074911,0.000325310223026777,0.000313459109990856,0.000231391912076225,0.000211790228353085,0.000555260954416273,0.000200061786096859,0.000202740047113444,0.000244785907847095,0.000390980993329649,0.000266153496543446,0.000199091062048319,0.000144877395671725,0.000200491139745174,0.000254462697387974,0.000211843202471961,0.000226983185430092,0.000422516047014675,0.000192861019851547,0.000341007269095149,0.000155988581927437,0.000222559020189837,0.000419791602353593,0.000398193993374913
2410,Q05911,21.9999017729974,54.51,0.00140673120825384,0.00130899827101362,0.00121873455299233,0.00106081959078179,0.00138211322514244,0.00143034162044171,0.00127368660473736,0.00114897456863013,0.00123177155460767,0.00140329058639047,0.00120266409479748,0.00124709021632586,0.00121504563186057,0.0013512286736398,0.00154688558694127,0.00165578480937525,0.00152611281788766,0.00160868102877343,0.00174425945989133,0.00139738147507203,0.0015670556119497,0.00174786432940309,0.0020838472378629,0.00164382138821153,0.00133360383900215,0.00128309948229825,0.00144048906804281,0.00177514751498523,0.00182302037521673,0.00124313044884231,0.00180745307304353,0.00162722250171854,0.00149491507486892,0.00188374107751022,0.00112937058576093,0.00154987924530863,0.00172033848057337,0.00184510664156587,0.00175084727795569,0.00167073108545567,0.00170844900825484,0.0014988534955556
